FECHA_TOMA_MUESTRA;FECHA_ESTIMADA_RECUPERACION;ID_DEPARTAMENTO;DEPARTAMENTO;TOTAL
2021/04/15 00:00:00.000;2021/05/06 00:00:00.000;10;SUCHITEPEQUEZ;79.0
2021/04/18 00:00:00.000;2021/05/09 00:00:00.000;10;SUCHITEPEQUEZ;27.0
2021/05/01 00:00:00.000;2021/05/22 00:00:00.000;10;SUCHITEPEQUEZ;21.0
2021/05/04 00:00:00.000;2021/05/25 00:00:00.000;10;SUCHITEPEQUEZ;29.0
2021/05/14 00:00:00.000;2021/06/04 00:00:00.000;10;SUCHITEPEQUEZ;44.0
2021/05/17 00:00:00.000;2021/06/07 00:00:00.000;10;SUCHITEPEQUEZ;22.0
2021/05/30 00:00:00.000;2021/06/20 00:00:00.000;10;SUCHITEPEQUEZ;10.0
2021/06/02 00:00:00.000;2021/06/23 00:00:00.000;10;SUCHITEPEQUEZ;28.0
2021/06/15 00:00:00.000;2021/07/06 00:00:00.000;10;SUCHITEPEQUEZ;17.0
2021/06/18 00:00:00.000;2021/07/09 00:00:00.000;10;SUCHITEPEQUEZ;27.0
2021/07/01 00:00:00.000;2021/07/22 00:00:00.000;10;SUCHITEPEQUEZ;48.0
2021/07/14 00:00:00.000;2021/08/04 00:00:00.000;10;SUCHITEPEQUEZ;38.0
2021/07/17 00:00:00.000;2021/08/07 00:00:00.000;10;SUCHITEPEQUEZ;37.0
2021/07/30 00:00:00.000;2021/08/20 00:00:00.000;10;SUCHITEPEQUEZ;61.0
2021/08/02 00:00:00.000;2021/08/23 00:00:00.000;10;SUCHITEPEQUEZ;61.0
2021/08/15 00:00:00.000;2021/09/05 00:00:00.000;10;SUCHITEPEQUEZ;68.0
2021/08/18 00:00:00.000;2021/09/08 00:00:00.000;10;SUCHITEPEQUEZ;122.0
2021/08/28 00:00:00.000;2021/09/18 00:00:00.000;10;SUCHITEPEQUEZ;105.0
2021/08/31 00:00:00.000;2021/09/21 00:00:00.000;10;SUCHITEPEQUEZ;170.0
2021/09/13 00:00:00.000;2021/10/04 00:00:00.000;10;SUCHITEPEQUEZ;99.0
2021/09/16 00:00:00.000;2021/10/07 00:00:00.000;10;SUCHITEPEQUEZ;101.0
2021/09/29 00:00:00.000;2021/10/20 00:00:00.000;10;SUCHITEPEQUEZ;39.0
2021/10/02 00:00:00.000;2021/10/23 00:00:00.000;10;SUCHITEPEQUEZ;23.0
2021/10/12 00:00:00.000;2021/11/02 00:00:00.000;10;SUCHITEPEQUEZ;9.0
2021/10/15 00:00:00.000;2021/11/05 00:00:00.000;10;SUCHITEPEQUEZ;18.0
2021/10/28 00:00:00.000;2021/11/18 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/10/31 00:00:00.000;2021/11/21 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/11/13 00:00:00.000;2021/12/04 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/11/16 00:00:00.000;2021/12/07 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/11/26 00:00:00.000;2021/12/17 00:00:00.000;10;SUCHITEPEQUEZ;2.0
2021/11/29 00:00:00.000;2021/12/20 00:00:00.000;10;SUCHITEPEQUEZ;4.0
2021/12/28 00:00:00.000;2022/01/18 00:00:00.000;10;SUCHITEPEQUEZ;10.0
2021/12/31 00:00:00.000;2022/01/21 00:00:00.000;10;SUCHITEPEQUEZ;4.0
2022/01/13 00:00:00.000;2022/02/03 00:00:00.000;10;SUCHITEPEQUEZ;14.0
2022/01/26 00:00:00.000;2022/02/16 00:00:00.000;10;SUCHITEPEQUEZ;25.0
2022/01/29 00:00:00.000;2022/02/19 00:00:00.000;10;SUCHITEPEQUEZ;46.0
2022/02/11 00:00:00.000;2022/03/04 00:00:00.000;10;SUCHITEPEQUEZ;137.0
2022/02/14 00:00:00.000;2022/03/07 00:00:00.000;10;SUCHITEPEQUEZ;160.0
2022/02/27 00:00:00.000;2022/03/20 00:00:00.000;10;SUCHITEPEQUEZ;29.0
2022/03/12 00:00:00.000;2022/04/02 00:00:00.000;10;SUCHITEPEQUEZ;6.0
2022/03/15 00:00:00.000;2022/04/05 00:00:00.000;10;SUCHITEPEQUEZ;13.0
2022/03/28 00:00:00.000;2022/04/18 00:00:00.000;10;SUCHITEPEQUEZ;2.0
2022/03/31 00:00:00.000;2022/04/21 00:00:00.000;10;SUCHITEPEQUEZ;9.0
2022/04/13 00:00:00.000;2022/05/04 00:00:00.000;10;SUCHITEPEQUEZ;5.0
2022/04/16 00:00:00.000;2022/05/07 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/04/26 00:00:00.000;2022/05/17 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/05/12 00:00:00.000;2022/06/02 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/05/15 00:00:00.000;2022/06/05 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/05/28 00:00:00.000;2022/06/18 00:00:00.000;10;SUCHITEPEQUEZ;4.0
2022/05/31 00:00:00.000;2022/06/21 00:00:00.000;10;SUCHITEPEQUEZ;8.0
2022/06/10 00:00:00.000;2022/07/01 00:00:00.000;10;SUCHITEPEQUEZ;36.0
2022/06/13 00:00:00.000;2022/07/04 00:00:00.000;10;SUCHITEPEQUEZ;45.0
2022/06/26 00:00:00.000;2022/07/17 00:00:00.000;10;SUCHITEPEQUEZ;22.0
2022/06/29 00:00:00.000;2022/07/20 00:00:00.000;10;SUCHITEPEQUEZ;72.0
2022/07/12 00:00:00.000;2022/08/02 00:00:00.000;10;SUCHITEPEQUEZ;78.0
2022/07/15 00:00:00.000;2022/08/05 00:00:00.000;10;SUCHITEPEQUEZ;43.0
2022/07/28 00:00:00.000;2022/08/18 00:00:00.000;10;SUCHITEPEQUEZ;29.0
2022/08/10 00:00:00.000;2022/08/31 00:00:00.000;10;SUCHITEPEQUEZ;18.0
2020/04/28 00:00:00.000;2020/05/19 00:00:00.000;11;RETALHULEU;1.0
2020/05/14 00:00:00.000;2020/06/04 00:00:00.000;11;RETALHULEU;1.0
2020/05/27 00:00:00.000;2020/06/17 00:00:00.000;11;RETALHULEU;7.0
2020/06/09 00:00:00.000;2020/06/30 00:00:00.000;11;RETALHULEU;1.0
2020/06/12 00:00:00.000;2020/07/03 00:00:00.000;11;RETALHULEU;1.0
2020/06/25 00:00:00.000;2020/07/16 00:00:00.000;11;RETALHULEU;10.0
2020/07/11 00:00:00.000;2020/08/01 00:00:00.000;11;RETALHULEU;23.0
2020/07/24 00:00:00.000;2020/08/14 00:00:00.000;11;RETALHULEU;13.0
2020/07/27 00:00:00.000;2020/08/17 00:00:00.000;11;RETALHULEU;31.0
2020/08/09 00:00:00.000;2020/08/30 00:00:00.000;11;RETALHULEU;11.0
2020/08/12 00:00:00.000;2020/09/02 00:00:00.000;11;RETALHULEU;3.0
2020/08/25 00:00:00.000;2020/09/15 00:00:00.000;11;RETALHULEU;19.0
2020/08/28 00:00:00.000;2020/09/18 00:00:00.000;11;RETALHULEU;9.0
2020/09/07 00:00:00.000;2020/09/28 00:00:00.000;11;RETALHULEU;11.0
2020/09/10 00:00:00.000;2020/10/01 00:00:00.000;11;RETALHULEU;16.0
2020/09/23 00:00:00.000;2020/10/14 00:00:00.000;11;RETALHULEU;18.0
2020/09/26 00:00:00.000;2020/10/17 00:00:00.000;11;RETALHULEU;6.0
2020/10/09 00:00:00.000;2020/10/30 00:00:00.000;11;RETALHULEU;10.0
2020/10/12 00:00:00.000;2020/11/02 00:00:00.000;11;RETALHULEU;6.0
2020/10/22 00:00:00.000;2020/11/12 00:00:00.000;11;RETALHULEU;5.0
2020/10/25 00:00:00.000;2020/11/15 00:00:00.000;11;RETALHULEU;2.0
2020/11/07 00:00:00.000;2020/11/28 00:00:00.000;11;RETALHULEU;3.0
2020/11/10 00:00:00.000;2020/12/01 00:00:00.000;11;RETALHULEU;4.0
2020/11/23 00:00:00.000;2020/12/14 00:00:00.000;11;RETALHULEU;3.0
2020/11/26 00:00:00.000;2020/12/17 00:00:00.000;11;RETALHULEU;15.0
2020/12/06 00:00:00.000;2020/12/27 00:00:00.000;11;RETALHULEU;1.0
2020/12/09 00:00:00.000;2020/12/30 00:00:00.000;11;RETALHULEU;6.0
2020/12/22 00:00:00.000;2021/01/12 00:00:00.000;11;RETALHULEU;6.0
2020/12/25 00:00:00.000;2021/01/15 00:00:00.000;11;RETALHULEU;1.0
2021/01/07 00:00:00.000;2021/01/28 00:00:00.000;11;RETALHULEU;7.0
2021/01/10 00:00:00.000;2021/01/31 00:00:00.000;11;RETALHULEU;4.0
2021/01/23 00:00:00.000;2021/02/13 00:00:00.000;11;RETALHULEU;4.0
2021/02/05 00:00:00.000;2021/02/26 00:00:00.000;11;RETALHULEU;21.0
2021/02/08 00:00:00.000;2021/03/01 00:00:00.000;11;RETALHULEU;11.0
2021/02/21 00:00:00.000;2021/03/14 00:00:00.000;11;RETALHULEU;4.0
2021/02/24 00:00:00.000;2021/03/17 00:00:00.000;11;RETALHULEU;37.0
2021/03/09 00:00:00.000;2021/03/30 00:00:00.000;11;RETALHULEU;118.0
2021/03/12 00:00:00.000;2021/04/02 00:00:00.000;11;RETALHULEU;103.0
2021/03/22 00:00:00.000;2021/04/12 00:00:00.000;11;RETALHULEU;101.0
2021/03/25 00:00:00.000;2021/04/15 00:00:00.000;11;RETALHULEU;66.0
2021/04/07 00:00:00.000;2021/04/28 00:00:00.000;11;RETALHULEU;65.0
2021/04/10 00:00:00.000;2021/05/01 00:00:00.000;11;RETALHULEU;50.0
2021/04/23 00:00:00.000;2021/05/14 00:00:00.000;11;RETALHULEU;40.0
2021/04/26 00:00:00.000;2021/05/17 00:00:00.000;11;RETALHULEU;33.0
2021/05/06 00:00:00.000;2021/05/27 00:00:00.000;11;RETALHULEU;17.0
2021/05/09 00:00:00.000;2021/05/30 00:00:00.000;11;RETALHULEU;3.0
2021/05/22 00:00:00.000;2021/06/12 00:00:00.000;11;RETALHULEU;9.0
2021/05/25 00:00:00.000;2021/06/15 00:00:00.000;11;RETALHULEU;14.0
2021/06/07 00:00:00.000;2021/06/28 00:00:00.000;11;RETALHULEU;3.0
2021/06/10 00:00:00.000;2021/07/01 00:00:00.000;11;RETALHULEU;9.0
2021/06/20 00:00:00.000;2021/07/11 00:00:00.000;11;RETALHULEU;1.0
2021/06/23 00:00:00.000;2021/07/14 00:00:00.000;11;RETALHULEU;14.0
2021/07/06 00:00:00.000;2021/07/27 00:00:00.000;11;RETALHULEU;13.0
2021/07/09 00:00:00.000;2021/07/30 00:00:00.000;11;RETALHULEU;22.0
2021/07/22 00:00:00.000;2021/08/12 00:00:00.000;11;RETALHULEU;28.0
2021/07/25 00:00:00.000;2021/08/15 00:00:00.000;11;RETALHULEU;11.0
2021/08/07 00:00:00.000;2021/08/28 00:00:00.000;11;RETALHULEU;25.0
2021/08/20 00:00:00.000;2021/09/10 00:00:00.000;11;RETALHULEU;115.0
2021/08/23 00:00:00.000;2021/09/13 00:00:00.000;11;RETALHULEU;174.0
2021/09/05 00:00:00.000;2021/09/26 00:00:00.000;11;RETALHULEU;56.0
2021/09/08 00:00:00.000;2021/09/29 00:00:00.000;11;RETALHULEU;126.0
2021/09/21 00:00:00.000;2021/10/12 00:00:00.000;11;RETALHULEU;76.0
2021/09/24 00:00:00.000;2021/10/15 00:00:00.000;11;RETALHULEU;48.0
2021/10/04 00:00:00.000;2021/10/25 00:00:00.000;11;RETALHULEU;41.0
2021/10/07 00:00:00.000;2021/10/28 00:00:00.000;11;RETALHULEU;33.0
2021/10/20 00:00:00.000;2021/11/10 00:00:00.000;11;RETALHULEU;5.0
2021/10/23 00:00:00.000;2021/11/13 00:00:00.000;11;RETALHULEU;2.0
2021/11/05 00:00:00.000;2021/11/26 00:00:00.000;11;RETALHULEU;3.0
2021/11/08 00:00:00.000;2021/11/29 00:00:00.000;11;RETALHULEU;4.0
2021/11/18 00:00:00.000;2021/12/09 00:00:00.000;11;RETALHULEU;1.0
2021/12/07 00:00:00.000;2021/12/28 00:00:00.000;11;RETALHULEU;1.0
2021/12/23 00:00:00.000;2022/01/13 00:00:00.000;11;RETALHULEU;1.0
2022/01/02 00:00:00.000;2022/01/23 00:00:00.000;11;RETALHULEU;6.0
2022/01/05 00:00:00.000;2022/01/26 00:00:00.000;11;RETALHULEU;9.0
2022/01/18 00:00:00.000;2022/02/08 00:00:00.000;11;RETALHULEU;9.0
2022/01/21 00:00:00.000;2022/02/11 00:00:00.000;11;RETALHULEU;36.0
2022/02/03 00:00:00.000;2022/02/24 00:00:00.000;11;RETALHULEU;73.0
2022/02/06 00:00:00.000;2022/02/27 00:00:00.000;11;RETALHULEU;31.0
2022/02/19 00:00:00.000;2022/03/12 00:00:00.000;11;RETALHULEU;40.0
2022/03/04 00:00:00.000;2022/03/25 00:00:00.000;11;RETALHULEU;25.0
2022/03/07 00:00:00.000;2022/03/28 00:00:00.000;11;RETALHULEU;33.0
2022/03/20 00:00:00.000;2022/04/10 00:00:00.000;11;RETALHULEU;3.0
2022/03/23 00:00:00.000;2022/04/13 00:00:00.000;11;RETALHULEU;10.0
2022/04/05 00:00:00.000;2022/04/26 00:00:00.000;11;RETALHULEU;5.0
2022/04/18 00:00:00.000;2022/05/09 00:00:00.000;11;RETALHULEU;3.0
2022/04/21 00:00:00.000;2022/05/12 00:00:00.000;11;RETALHULEU;9.0
2022/05/04 00:00:00.000;2022/05/25 00:00:00.000;11;RETALHULEU;5.0
2022/05/20 00:00:00.000;2022/06/10 00:00:00.000;11;RETALHULEU;4.0
2022/05/23 00:00:00.000;2022/06/13 00:00:00.000;11;RETALHULEU;6.0
2021/04/08 00:00:00.000;2021/04/29 00:00:00.000;10;SUCHITEPEQUEZ;71.0
2021/04/21 00:00:00.000;2021/05/12 00:00:00.000;10;SUCHITEPEQUEZ;54.0
2021/04/24 00:00:00.000;2021/05/15 00:00:00.000;10;SUCHITEPEQUEZ;24.0
2021/05/07 00:00:00.000;2021/05/28 00:00:00.000;10;SUCHITEPEQUEZ;27.0
2021/05/10 00:00:00.000;2021/05/31 00:00:00.000;10;SUCHITEPEQUEZ;36.0
2021/05/20 00:00:00.000;2021/06/10 00:00:00.000;10;SUCHITEPEQUEZ;17.0
2021/05/23 00:00:00.000;2021/06/13 00:00:00.000;10;SUCHITEPEQUEZ;22.0
2021/06/05 00:00:00.000;2021/06/26 00:00:00.000;10;SUCHITEPEQUEZ;12.0
2021/06/08 00:00:00.000;2021/06/29 00:00:00.000;10;SUCHITEPEQUEZ;24.0
2021/06/21 00:00:00.000;2021/07/12 00:00:00.000;10;SUCHITEPEQUEZ;33.0
2021/06/24 00:00:00.000;2021/07/15 00:00:00.000;10;SUCHITEPEQUEZ;21.0
2021/07/04 00:00:00.000;2021/07/25 00:00:00.000;10;SUCHITEPEQUEZ;16.0
2021/07/07 00:00:00.000;2021/07/28 00:00:00.000;10;SUCHITEPEQUEZ;29.0
2021/07/20 00:00:00.000;2021/08/10 00:00:00.000;10;SUCHITEPEQUEZ;58.0
2021/07/23 00:00:00.000;2021/08/13 00:00:00.000;10;SUCHITEPEQUEZ;79.0
2021/08/05 00:00:00.000;2021/08/26 00:00:00.000;10;SUCHITEPEQUEZ;71.0
2021/08/08 00:00:00.000;2021/08/29 00:00:00.000;10;SUCHITEPEQUEZ;38.0
2021/08/21 00:00:00.000;2021/09/11 00:00:00.000;10;SUCHITEPEQUEZ;100.0
2021/09/03 00:00:00.000;2021/09/24 00:00:00.000;10;SUCHITEPEQUEZ;73.0
2021/09/06 00:00:00.000;2021/09/27 00:00:00.000;10;SUCHITEPEQUEZ;109.0
2021/09/19 00:00:00.000;2021/10/10 00:00:00.000;10;SUCHITEPEQUEZ;44.0
2021/09/22 00:00:00.000;2021/10/13 00:00:00.000;10;SUCHITEPEQUEZ;75.0
2021/10/05 00:00:00.000;2021/10/26 00:00:00.000;10;SUCHITEPEQUEZ;52.0
2021/10/18 00:00:00.000;2021/11/08 00:00:00.000;10;SUCHITEPEQUEZ;12.0
2021/10/21 00:00:00.000;2021/11/11 00:00:00.000;10;SUCHITEPEQUEZ;6.0
2021/11/03 00:00:00.000;2021/11/24 00:00:00.000;10;SUCHITEPEQUEZ;3.0
2021/11/06 00:00:00.000;2021/11/27 00:00:00.000;10;SUCHITEPEQUEZ;4.0
2021/11/19 00:00:00.000;2021/12/10 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/11/22 00:00:00.000;2021/12/13 00:00:00.000;10;SUCHITEPEQUEZ;2.0
2021/12/02 00:00:00.000;2021/12/23 00:00:00.000;10;SUCHITEPEQUEZ;4.0
2021/12/05 00:00:00.000;2021/12/26 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/12/18 00:00:00.000;2022/01/08 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2021/12/21 00:00:00.000;2022/01/11 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/01/03 00:00:00.000;2022/01/24 00:00:00.000;10;SUCHITEPEQUEZ;24.0
2022/01/06 00:00:00.000;2022/01/27 00:00:00.000;10;SUCHITEPEQUEZ;17.0
2022/01/16 00:00:00.000;2022/02/06 00:00:00.000;10;SUCHITEPEQUEZ;12.0
2022/01/19 00:00:00.000;2022/02/09 00:00:00.000;10;SUCHITEPEQUEZ;15.0
2022/02/01 00:00:00.000;2022/02/22 00:00:00.000;10;SUCHITEPEQUEZ;40.0
2022/02/04 00:00:00.000;2022/02/25 00:00:00.000;10;SUCHITEPEQUEZ;101.0
2022/02/17 00:00:00.000;2022/03/10 00:00:00.000;10;SUCHITEPEQUEZ;137.0
2022/02/20 00:00:00.000;2022/03/13 00:00:00.000;10;SUCHITEPEQUEZ;53.0
2022/03/02 00:00:00.000;2022/03/23 00:00:00.000;10;SUCHITEPEQUEZ;37.0
2022/03/05 00:00:00.000;2022/03/26 00:00:00.000;10;SUCHITEPEQUEZ;22.0
2022/03/18 00:00:00.000;2022/04/08 00:00:00.000;10;SUCHITEPEQUEZ;10.0
2022/03/21 00:00:00.000;2022/04/11 00:00:00.000;10;SUCHITEPEQUEZ;11.0
2022/04/06 00:00:00.000;2022/04/27 00:00:00.000;10;SUCHITEPEQUEZ;4.0
2022/04/19 00:00:00.000;2022/05/10 00:00:00.000;10;SUCHITEPEQUEZ;2.0
2022/05/05 00:00:00.000;2022/05/26 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/05/18 00:00:00.000;2022/06/08 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/05/21 00:00:00.000;2022/06/11 00:00:00.000;10;SUCHITEPEQUEZ;1.0
2022/06/03 00:00:00.000;2022/06/24 00:00:00.000;10;SUCHITEPEQUEZ;13.0
2022/06/06 00:00:00.000;2022/06/27 00:00:00.000;10;SUCHITEPEQUEZ;19.0
2022/06/16 00:00:00.000;2022/07/07 00:00:00.000;10;SUCHITEPEQUEZ;61.0
2022/06/19 00:00:00.000;2022/07/10 00:00:00.000;10;SUCHITEPEQUEZ;20.0
2022/07/02 00:00:00.000;2022/07/23 00:00:00.000;10;SUCHITEPEQUEZ;60.0
2022/07/05 00:00:00.000;2022/07/26 00:00:00.000;10;SUCHITEPEQUEZ;115.0
2022/07/18 00:00:00.000;2022/08/08 00:00:00.000;10;SUCHITEPEQUEZ;84.0
2022/07/21 00:00:00.000;2022/08/11 00:00:00.000;10;SUCHITEPEQUEZ;74.0
2022/07/31 00:00:00.000;2022/08/21 00:00:00.000;10;SUCHITEPEQUEZ;14.0
2022/08/03 00:00:00.000;2022/08/24 00:00:00.000;10;SUCHITEPEQUEZ;24.0
2020/05/04 00:00:00.000;2020/05/25 00:00:00.000;11;RETALHULEU;3.0
2020/05/17 00:00:00.000;2020/06/07 00:00:00.000;11;RETALHULEU;5.0
2020/05/20 00:00:00.000;2020/06/10 00:00:00.000;11;RETALHULEU;5.0
2020/05/30 00:00:00.000;2020/06/20 00:00:00.000;11;RETALHULEU;1.0
2020/06/02 00:00:00.000;2020/06/23 00:00:00.000;11;RETALHULEU;2.0
2020/06/15 00:00:00.000;2020/07/06 00:00:00.000;11;RETALHULEU;3.0
2020/06/18 00:00:00.000;2020/07/09 00:00:00.000;11;RETALHULEU;4.0
2020/07/01 00:00:00.000;2020/07/22 00:00:00.000;11;RETALHULEU;12.0
2020/07/04 00:00:00.000;2020/07/25 00:00:00.000;11;RETALHULEU;3.0
2020/07/14 00:00:00.000;2020/08/04 00:00:00.000;11;RETALHULEU;28.0
2020/07/17 00:00:00.000;2020/08/07 00:00:00.000;11;RETALHULEU;16.0
2020/07/30 00:00:00.000;2020/08/20 00:00:00.000;11;RETALHULEU;23.0
2020/08/02 00:00:00.000;2020/08/23 00:00:00.000;11;RETALHULEU;8.0
2020/08/15 00:00:00.000;2020/09/05 00:00:00.000;11;RETALHULEU;16.0
2020/08/18 00:00:00.000;2020/09/08 00:00:00.000;11;RETALHULEU;12.0
2020/08/31 00:00:00.000;2020/09/21 00:00:00.000;11;RETALHULEU;8.0
2020/09/13 00:00:00.000;2020/10/04 00:00:00.000;11;RETALHULEU;3.0
2020/09/16 00:00:00.000;2020/10/07 00:00:00.000;11;RETALHULEU;7.0
2020/09/29 00:00:00.000;2020/10/20 00:00:00.000;11;RETALHULEU;8.0
2020/10/02 00:00:00.000;2020/10/23 00:00:00.000;11;RETALHULEU;8.0
2020/10/15 00:00:00.000;2020/11/05 00:00:00.000;11;RETALHULEU;13.0
2020/10/18 00:00:00.000;2020/11/08 00:00:00.000;11;RETALHULEU;2.0
2020/10/28 00:00:00.000;2020/11/18 00:00:00.000;11;RETALHULEU;4.0
2020/10/31 00:00:00.000;2020/11/21 00:00:00.000;11;RETALHULEU;1.0
2020/11/13 00:00:00.000;2020/12/04 00:00:00.000;11;RETALHULEU;4.0
2020/11/16 00:00:00.000;2020/12/07 00:00:00.000;11;RETALHULEU;6.0
2020/12/02 00:00:00.000;2020/12/23 00:00:00.000;11;RETALHULEU;7.0
2020/12/12 00:00:00.000;2021/01/02 00:00:00.000;11;RETALHULEU;3.0
2020/12/15 00:00:00.000;2021/01/05 00:00:00.000;11;RETALHULEU;4.0
2020/12/28 00:00:00.000;2021/01/18 00:00:00.000;11;RETALHULEU;4.0
2020/12/31 00:00:00.000;2021/01/21 00:00:00.000;11;RETALHULEU;3.0
2021/01/13 00:00:00.000;2021/02/03 00:00:00.000;11;RETALHULEU;5.0
2021/01/16 00:00:00.000;2021/02/06 00:00:00.000;11;RETALHULEU;3.0
2021/01/26 00:00:00.000;2021/02/16 00:00:00.000;11;RETALHULEU;5.0
2021/01/29 00:00:00.000;2021/02/19 00:00:00.000;11;RETALHULEU;8.0
2021/02/11 00:00:00.000;2021/03/04 00:00:00.000;11;RETALHULEU;7.0
2021/02/14 00:00:00.000;2021/03/07 00:00:00.000;11;RETALHULEU;5.0
2021/02/27 00:00:00.000;2021/03/20 00:00:00.000;11;RETALHULEU;24.0
2021/03/02 00:00:00.000;2021/03/23 00:00:00.000;11;RETALHULEU;60.0
2021/03/15 00:00:00.000;2021/04/05 00:00:00.000;11;RETALHULEU;127.0
2021/03/28 00:00:00.000;2021/04/18 00:00:00.000;11;RETALHULEU;34.0
2021/03/31 00:00:00.000;2021/04/21 00:00:00.000;11;RETALHULEU;30.0
2021/04/13 00:00:00.000;2021/05/04 00:00:00.000;11;RETALHULEU;57.0
2021/04/16 00:00:00.000;2021/05/07 00:00:00.000;11;RETALHULEU;30.0
2021/04/29 00:00:00.000;2021/05/20 00:00:00.000;11;RETALHULEU;38.0
2021/05/12 00:00:00.000;2021/06/02 00:00:00.000;11;RETALHULEU;11.0
2021/05/15 00:00:00.000;2021/06/05 00:00:00.000;11;RETALHULEU;11.0
2021/05/28 00:00:00.000;2021/06/18 00:00:00.000;11;RETALHULEU;12.0
2021/05/31 00:00:00.000;2021/06/21 00:00:00.000;11;RETALHULEU;7.0
2021/06/13 00:00:00.000;2021/07/04 00:00:00.000;11;RETALHULEU;1.0
2021/06/16 00:00:00.000;2021/07/07 00:00:00.000;11;RETALHULEU;10.0
2021/06/26 00:00:00.000;2021/07/17 00:00:00.000;11;RETALHULEU;4.0
2021/06/29 00:00:00.000;2021/07/20 00:00:00.000;11;RETALHULEU;25.0
2021/07/12 00:00:00.000;2021/08/02 00:00:00.000;11;RETALHULEU;32.0
2021/07/15 00:00:00.000;2021/08/05 00:00:00.000;11;RETALHULEU;11.0
2021/07/28 00:00:00.000;2021/08/18 00:00:00.000;11;RETALHULEU;34.0
2021/07/31 00:00:00.000;2021/08/21 00:00:00.000;11;RETALHULEU;21.0
2021/08/10 00:00:00.000;2021/08/31 00:00:00.000;11;RETALHULEU;75.0
2021/08/13 00:00:00.000;2021/09/03 00:00:00.000;11;RETALHULEU;94.0
2021/08/26 00:00:00.000;2021/09/16 00:00:00.000;11;RETALHULEU;77.0
2021/08/29 00:00:00.000;2021/09/19 00:00:00.000;11;RETALHULEU;38.0
2021/09/11 00:00:00.000;2021/10/02 00:00:00.000;11;RETALHULEU;64.0
2021/09/14 00:00:00.000;2021/10/05 00:00:00.000;11;RETALHULEU;119.0
2021/09/27 00:00:00.000;2021/10/18 00:00:00.000;11;RETALHULEU;48.0
2021/10/10 00:00:00.000;2021/10/31 00:00:00.000;11;RETALHULEU;7.0
2021/10/13 00:00:00.000;2021/11/03 00:00:00.000;11;RETALHULEU;12.0
2021/10/26 00:00:00.000;2021/11/16 00:00:00.000;11;RETALHULEU;3.0
2021/10/29 00:00:00.000;2021/11/19 00:00:00.000;11;RETALHULEU;8.0
2021/12/10 00:00:00.000;2021/12/31 00:00:00.000;11;RETALHULEU;2.0
2021/12/13 00:00:00.000;2022/01/03 00:00:00.000;11;RETALHULEU;2.0
2021/12/26 00:00:00.000;2022/01/16 00:00:00.000;11;RETALHULEU;2.0
2021/12/29 00:00:00.000;2022/01/19 00:00:00.000;11;RETALHULEU;1.0
2022/01/08 00:00:00.000;2022/01/29 00:00:00.000;11;RETALHULEU;3.0
2022/01/11 00:00:00.000;2022/02/01 00:00:00.000;11;RETALHULEU;14.0
2022/01/24 00:00:00.000;2022/02/14 00:00:00.000;11;RETALHULEU;24.0
2022/01/27 00:00:00.000;2022/02/17 00:00:00.000;11;RETALHULEU;36.0
2022/02/09 00:00:00.000;2022/03/02 00:00:00.000;11;RETALHULEU;123.0
2022/02/12 00:00:00.000;2022/03/05 00:00:00.000;11;RETALHULEU;64.0
2022/02/22 00:00:00.000;2022/03/15 00:00:00.000;11;RETALHULEU;79.0
2022/02/25 00:00:00.000;2022/03/18 00:00:00.000;11;RETALHULEU;46.0
2022/03/10 00:00:00.000;2022/03/31 00:00:00.000;11;RETALHULEU;19.0
2022/03/13 00:00:00.000;2022/04/03 00:00:00.000;11;RETALHULEU;5.0
2022/03/29 00:00:00.000;2022/04/19 00:00:00.000;11;RETALHULEU;3.0
2022/04/08 00:00:00.000;2022/04/29 00:00:00.000;11;RETALHULEU;1.0
2022/04/11 00:00:00.000;2022/05/02 00:00:00.000;11;RETALHULEU;3.0
2022/04/27 00:00:00.000;2022/05/18 00:00:00.000;11;RETALHULEU;3.0
2020/04/29 00:00:00.000;2020/05/20 00:00:00.000;;SIN DATO;1.0
2020/05/12 00:00:00.000;2020/06/02 00:00:00.000;;SIN DATO;1.0
2020/05/25 00:00:00.000;2020/06/15 00:00:00.000;;SIN DATO;5.0
2020/05/28 00:00:00.000;2020/06/18 00:00:00.000;;SIN DATO;7.0
2020/06/10 00:00:00.000;2020/07/01 00:00:00.000;;SIN DATO;3.0
2020/03/19 00:00:00.000;2020/04/09 00:00:00.000;1;GUATEMALA;3.0
2020/04/01 00:00:00.000;2020/04/22 00:00:00.000;1;GUATEMALA;4.0
